paper_id,0,1,2,3,4,5,decision
5K3uopkizS,5.0,3.0,5.0,6.0,,,Accept
tmUGnBjchSC,6.0,6.0,6.0,,,,Accept
wZk69kjy9_d,5.0,6.0,6.0,,,,Accept
HFm7AxNa9Wo,7.0,7.0,7.0,7.0,7.0,,Accept
NyAJzgHLAr,6.0,5.0,7.0,,,,Accept
0-uBrFiOVf,6.0,6.0,7.0,5.0,,,Accept
LIKlL1Br9AT,6.0,5.0,7.0,,,,Accept
7CONgGdxsV,6.0,6.0,6.0,,,,Accept
k7FuTOWMOc7,8.0,9.0,8.0,7.0,,,Accept
HEcYYV5MPxa,7.0,7.0,4.0,7.0,,,Accept
vhKaBdOOobB,3.0,6.0,8.0,7.0,,,Accept
-zYfrOl2I6O,4.0,7.0,7.0,,,,Accept
6H00JM-DZjU,6.0,7.0,8.0,4.0,,,Accept
xwBdjfKt7_W,5.0,5.0,6.0,,,,Accept
cFOhdl1cyU-,6.0,4.0,7.0,7.0,,,Accept
NaZwgxp-mT_,6.0,7.0,6.0,5.0,,,Accept
aPXMGv7aeOn,6.0,4.0,6.0,5.0,,,Accept
uxc8hDSs_xh,6.0,6.0,3.0,,,,Accept
R5KjUket6w,5.0,6.0,7.0,,,,Accept
lMMaNf6oxKM,6.0,7.0,5.0,,,,Accept
NjeEfP7e3KZ,6.0,3.0,4.0,6.0,7.0,,Accept
2vYmjZVT29T,5.0,5.0,6.0,,,,Accept
upuYKQiyxa_,6.0,7.0,6.0,7.0,,,Accept
eN2lQxjWL05,3.0,6.0,5.0,8.0,,,Accept
RuNhbvX9o9S,6.0,6.0,5.0,5.0,,,Accept
3-3XMModtrx,8.0,7.0,6.0,6.0,,,Accept
68EuccCtO5i,5.0,5.0,6.0,5.0,,,Accept
wwyiEyK-G5D,5.0,6.0,6.0,,,,Accept
_keb_XuP5oI,6.0,7.0,7.0,,,,Accept
nYrFghNHzz,5.0,6.0,6.0,7.0,,,Accept
sipwrPCrIS,8.0,7.0,7.0,,,,Accept
GFgjnk2Q-ju,6.0,4.0,7.0,7.0,,,Accept
Z6BFQqzwuS4,5.0,5.0,7.0,6.0,,,Accept
kRgOlgFW9aP,6.0,6.0,5.0,7.0,,,Accept
lJHkZbX6Ic1,4.0,6.0,6.0,6.0,,,Accept
ZQcpYaE1z1r,7.0,5.0,8.0,5.0,,,Accept
foNVYPnQbhk,8.0,7.0,6.0,,,,Accept
jQR9YF2-Jhg,5.0,5.0,4.0,,,,Accept
mfxq7BrMfga,5.0,5.0,6.0,5.0,,,Accept
htUvh7xPoa,4.0,8.0,6.0,7.0,,,Accept
9ND8fMUzOAr,5.0,5.0,5.0,5.0,,,Accept
TjVU5Lipt8F,6.0,8.0,5.0,7.0,,,Accept
uOQNvEfjpaC,5.0,4.0,8.0,4.0,,,Accept
hFni381edL,5.0,5.0,5.0,6.0,,,Accept
iQpaHC7cPfR,6.0,6.0,6.0,,,,Accept
HjicdpP-Nth,5.0,6.0,5.0,,,,Accept
g_bqn4ewVG,6.0,6.0,6.0,6.0,,,Accept
pkfpkWU536D,5.0,4.0,5.0,6.0,,,Accept
Bqk9c0wBNrZ,6.0,5.0,5.0,6.0,,,Accept
Yc4MjP2Mnob,8.0,6.0,6.0,,,,Accept
lkrnoLxX1Do,6.0,5.0,5.0,,,,Accept
dO11Niyc225,7.0,6.0,5.0,5.0,,,Accept
_zPG0ShaZTc,6.0,6.0,7.0,,,,Accept
rUc8peDIM45,7.0,6.0,7.0,,,,Accept
VYYf6S67pQc,6.0,7.0,6.0,5.0,,,Accept
kOIaB1hzaLe,6.0,8.0,6.0,,,,Accept
QotmVXC-8T,7.0,7.0,7.0,7.0,,,Accept
IPcgkUgw3t1,4.0,7.0,7.0,6.0,,,Accept
1WZyphXPLwC,5.0,4.0,8.0,6.0,,,Accept
CTqkruS5Bb,5.0,5.0,5.0,4.0,,,Accept
xvLWypz8p8,7.0,7.0,7.0,,,,Accept
NL05_JGVg99,6.0,6.0,5.0,5.0,,,Accept
pcgMNVhRslj,4.0,4.0,6.0,6.0,,,Accept
zzDrPqn57DL,6.0,4.0,5.0,5.0,7.0,,Accept
-V1ITIKPH6,6.0,8.0,5.0,6.0,,,Accept
bZzS_kkJes,5.0,7.0,4.0,6.0,,,Accept
ReB7CCByD6U,6.0,7.0,4.0,4.0,,,Accept
T7114JzrwB,6.0,5.0,5.0,6.0,,,Accept
xvZtgp5wyYT,7.0,5.0,5.0,7.0,,,Accept
JY6fLgR8Yq,5.0,7.0,4.0,4.0,,,Accept
EQgPNPwREa,7.0,4.0,7.0,,,,Accept
4maAiUt0A4,7.0,7.0,7.0,6.0,,,Accept
W4ZlZZwsQmt,6.0,3.0,6.0,6.0,,,Accept
L9YayWPcHA_,6.0,6.0,7.0,7.0,,,Accept
zTQdHSQUQWc,7.0,7.0,5.0,,,,Accept
3MZnNARib5,5.0,6.0,6.0,,,,Accept
6hzH8pohyPY,6.0,7.0,7.0,,,,Accept
H-6iczs__Ro,7.0,5.0,6.0,,,,Accept
wiBEFdAvl8L,6.0,6.0,6.0,,,,Accept
08Yk-n5l2Al,7.0,8.0,5.0,,,,Accept
wKd2XtSRsjl,6.0,6.0,6.0,6.0,7.0,,Accept
8RKJj1YDBJT,6.0,7.0,7.0,7.0,,,Accept
K2PTuvVTF1L,7.0,6.0,8.0,,,,Accept
GCNIm4cKoRx,6.0,7.0,5.0,4.0,,,Accept
Yul402KcD5d,5.0,8.0,7.0,,,,Accept
-3Pg7QNIF1S,6.0,7.0,6.0,6.0,,,Accept
FhWQzNY2UYR,6.0,7.0,7.0,,,,Accept
zGvRdBW06F5,6.0,6.0,8.0,6.0,,,Accept
StzAAh8RuD,6.0,6.0,5.0,,,,Accept
9GXoMs__ckJ,5.0,7.0,7.0,,,,Accept
BK0O0xLntFM,6.0,6.0,7.0,5.0,,,Accept
GWcdXz0M6a,7.0,7.0,6.0,,,,Accept
UDmPRm-P1nL,6.0,7.0,7.0,7.0,,,Accept
wYgRIJ-oK6M,7.0,5.0,7.0,,,,Accept
1C36tFZn7sR,7.0,7.0,5.0,5.0,,,Accept
9YasTgzma8c,6.0,6.0,7.0,6.0,,,Accept
Upt5wsECVJe,6.0,6.0,6.0,6.0,,,Accept
d0stFTU2dTI,6.0,6.0,7.0,5.0,,,Accept
UZJHudsQ7d,7.0,7.0,6.0,,,,Accept
Q6DJ12oQjrp,6.0,6.0,6.0,,,,Accept
Rqe-fJQtExY,6.0,5.0,7.0,7.0,5.0,,Accept
nLKkHwYP4Au,6.0,5.0,5.0,7.0,,,Accept
Fm7Dt3lC_s2,7.0,6.0,7.0,,,,Accept
bfz-jhJ8wn,5.0,6.0,4.0,5.0,,,Accept
hcVlMF3Nvxg,6.0,6.0,6.0,6.0,,,Accept
Yopob26XjmL,6.0,6.0,6.0,5.0,,,Accept
3AbigH4s-ml,6.0,6.0,6.0,7.0,,,Accept
aLNWp0pn1Ij,5.0,6.0,8.0,,,,Accept
nrksGSRT7kX,6.0,6.0,6.0,4.0,,,Accept
k713e8vXzwR,5.0,7.0,6.0,,,,Accept
VnAwNNJiwDb,5.0,7.0,7.0,6.0,,,Accept
-e2SBzFDE8x,7.0,8.0,7.0,7.0,,,Accept
dMK7EwoTYp,4.0,5.0,7.0,8.0,,,Accept
Euv1nXN98P3,7.0,6.0,6.0,,,,Accept
rnJzy8JnaX,4.0,6.0,6.0,,,,Accept
hBaI5MY0CBz,6.0,5.0,6.0,,,,Accept
5JdyRvTrK0q,6.0,6.0,6.0,,,,Accept
TrsAkAbC96,7.0,7.0,7.0,,,,Accept
cA8Zor8wFr5,4.0,6.0,8.0,5.0,,,Accept
O5arhQvBdH,5.0,4.0,7.0,,,,Accept
4pwCvvel8or,6.0,7.0,5.0,6.0,,,Accept
siG_S8mUWxf,7.0,6.0,5.0,6.0,,,Accept
XtyeppctGgc,7.0,7.0,7.0,7.0,,,Accept
qm5LpHyyOUO,6.0,8.0,6.0,8.0,5.0,,Accept
d4JmP1T45WE,7.0,4.0,8.0,4.0,,,Accept
mjUrg0uKpQ,7.0,6.0,6.0,3.0,,,Accept
fLIgyyQiJqz,4.0,6.0,3.0,8.0,,,Accept
js2ssA77fX,5.0,7.0,3.0,6.0,,,Accept
w5DacXWzQ-Q,4.0,5.0,6.0,5.0,,,Accept
ZG5Bi1N4V0U,6.0,7.0,4.0,7.0,,,Accept
wlEOsQ917F,8.0,7.0,6.0,,,,Accept
bMYU8_qD8PW,6.0,5.0,6.0,,,,Accept
0tG59j2efs,6.0,5.0,7.0,,,,Accept
gRK9SLQHTDV,7.0,4.0,4.0,7.0,,,Accept
1bE24ZURBqm,5.0,8.0,7.0,5.0,,,Accept
-bLLVk-WRPy,7.0,7.0,7.0,7.0,,,Accept
19MmorTQhho,5.0,6.0,6.0,5.0,,,Accept
NI7moUOKtc,7.0,6.0,7.0,,,,Accept
pd6ipu3jDw,6.0,6.0,6.0,,,,Accept
kyY4w4IgtM8,5.0,6.0,4.0,7.0,,,Accept
YxUdazpgweG,4.0,4.0,5.0,,,,Accept
qq84D17BPu,6.0,6.0,7.0,8.0,,,Accept
QFQoxCFYEkA,4.0,8.0,7.0,8.0,,,Accept
kImIIKGqDFA,7.0,6.0,4.0,5.0,,,Accept
35I4narr5A,5.0,5.0,6.0,,,,Accept
s7SukMH7ie9,8.0,6.0,7.0,6.0,,,Accept
kHrE2vi5Rvs,7.0,6.0,6.0,,,,Accept
PZtIiZ43E2R,5.0,7.0,7.0,,,,Accept
vK53GLZJes8,7.0,7.0,6.0,7.0,,,Accept
mvbr8A_eY2n,7.0,7.0,5.0,5.0,,,Accept
NN_TpS5dpo5,7.0,5.0,5.0,,,,Accept
i7WqjtdD0u,5.0,5.0,6.0,,,,Accept
BWEGx_GFCbL,5.0,7.0,5.0,6.0,5.0,,Accept
V88BafmH9Pj,5.0,8.0,5.0,7.0,,,Accept
Gsbnnc--bnw,7.0,6.0,6.0,5.0,,,Accept
LCWQ8OYsf-O,7.0,5.0,7.0,6.0,,,Accept
hYa_lseXK8,5.0,5.0,7.0,6.0,,,Accept
wO53HILzu65,5.0,7.0,6.0,7.0,,,Accept
mMT8bhVBoUa,7.0,6.0,7.0,,,,Accept
zuL5OYIBgcV,5.0,4.0,7.0,7.0,7.0,,Accept
YpyGV_i8Z_J,4.0,6.0,7.0,,,,Accept
ptUZl8xDMMN,7.0,6.0,7.0,,,,Accept
_r8pCrHwq39,4.0,5.0,7.0,8.0,,,Accept
c63eTNYh9Y,6.0,6.0,7.0,,,,Accept
AezHeiz7eF5,7.0,5.0,4.0,6.0,,,Accept
cy1TKLRAEML,6.0,6.0,7.0,6.0,,,Accept
3v44ls_4dbg,6.0,5.0,7.0,7.0,,,Accept
SbAaNa97bzp,6.0,4.0,6.0,7.0,6.0,,Accept
W-Z8n9HrWn0,5.0,6.0,7.0,8.0,,,Accept
t4vTbQnhM8,6.0,7.0,6.0,,,,Accept
KqI-bX-TfT,5.0,6.0,8.0,7.0,,,Accept
3I8VTXMhuPx,3.0,5.0,7.0,,,,Accept
iMK2LP0AogI,6.0,5.0,7.0,6.0,,,Accept
NJr8GBsyTF0,7.0,4.0,6.0,,,,Accept
S0TR0W63NKl,6.0,5.0,3.0,7.0,,,Accept
bGo0A4bJBc,4.0,3.0,8.0,,,,Accept
jJwy2kcBYv,4.0,7.0,6.0,6.0,,,Accept
TTM7iEFOTzJ,7.0,5.0,6.0,5.0,,,Accept
oprTuM8F3dt,7.0,5.0,5.0,6.0,,,Accept
VQ9fogN1q6e,7.0,6.0,6.0,7.0,,,Accept
0JV4VVBsK6a,6.0,4.0,6.0,5.0,,,Accept
NkK4i91VWp,7.0,6.0,6.0,8.0,,,Accept
zbuq101sCNV,5.0,4.0,6.0,6.0,,,Accept
HIslGib8XD,6.0,4.0,6.0,,,,Accept
omI5hgwgrsa,5.0,7.0,5.0,,,,Accept
LEqYZz7cZOI,6.0,7.0,7.0,8.0,,,Accept
KCXQ5HoM-fy,5.0,6.0,6.0,7.0,,,Accept
DhmYYrH_M3m,6.0,4.0,3.0,7.0,,,Accept
cj6K4IWVomU,7.0,3.0,6.0,6.0,,,Accept
8LE06pFhqsW,6.0,6.0,6.0,,,,Accept
htM1WJZVB2I,4.0,7.0,8.0,8.0,,,Accept
7a2IgJ7V4W,4.0,8.0,4.0,6.0,,,Accept
gtCPWaY5bNh,8.0,8.0,6.0,,,,Accept
ebuR5LWzkk0,5.0,7.0,6.0,,,,Accept
xL8sFkkAkw,6.0,6.0,6.0,5.0,,,Accept
QrK0WDLVHZt,7.0,7.0,6.0,4.0,,,Accept
Y4vT7m4e3d,5.0,6.0,3.0,7.0,,,Accept
CZNFw38dDDS,6.0,6.0,4.0,6.0,,,Accept
NQFFNdsOGD,7.0,8.0,8.0,7.0,6.0,,Accept
2ktj0977QGO,5.0,7.0,8.0,4.0,,,Accept
Siv3nHYHheI,7.0,7.0,5.0,,,,Accept
y5ziOXtKybL,5.0,7.0,5.0,,,,Accept
iKKfdIm81Jt,7.0,5.0,7.0,,,,Accept
nE8IJLT7nW-,5.0,7.0,7.0,6.0,,,Accept
QzFJmwwBMd,5.0,7.0,8.0,,,,Accept
IvnoGKQuXi,3.0,8.0,7.0,7.0,,,Accept
V3kqJWsKRu4,6.0,6.0,5.0,6.0,,,Accept
aGFQDrNb-KO,5.0,5.0,5.0,,,,Accept
a8qX5RG36jd,7.0,6.0,7.0,,,,Accept
Ojakr9ofova,6.0,7.0,7.0,,,,Accept
OzbkiUo24g,7.0,7.0,7.0,7.0,7.0,,Accept
L7P3IvsoUXY,6.0,8.0,8.0,6.0,,,Accept
r__gfIasEdN,5.0,7.0,6.0,8.0,,,Accept
-me36V0os8P,6.0,8.0,5.0,6.0,,,Accept
BgMz5LHc07R,6.0,6.0,6.0,,,,Accept
dUYLikScE-,6.0,6.0,6.0,,,,Accept
fzvDZ0mraPP,7.0,6.0,6.0,6.0,,,Accept
nJt27NQffr,6.0,5.0,8.0,,,,Accept
KglFYlTiASW,7.0,7.0,5.0,5.0,,,Accept
wlrYnGZ37Wv,6.0,5.0,6.0,6.0,,,Accept
osPA8Bs4MJB,6.0,5.0,5.0,5.0,5.0,,Accept
MbVS6BuJ3ql,7.0,7.0,8.0,5.0,,,Accept
kcQiIrvA_nz,8.0,7.0,5.0,,,,Accept
F7NQzsl334D,7.0,5.0,7.0,7.0,,,Accept
4F0Pd2Wjl0,6.0,7.0,7.0,7.0,,,Accept
vgIz0emVTAd,6.0,7.0,4.0,7.0,4.0,,Accept
6rhl2k1SUGs,6.0,8.0,4.0,,,,Accept
bIlUqzwObX,7.0,7.0,7.0,,,,Accept
p_g2nHlMus,6.0,7.0,7.0,5.0,,,Accept
--aQNMdJc9x,5.0,6.0,6.0,5.0,6.0,,Accept
V_4BQGbcwFB,8.0,5.0,6.0,6.0,,,Accept
IsHRUzXPqhI,6.0,7.0,4.0,4.0,,,Accept
0TDki1mlcwz,7.0,7.0,4.0,7.0,,,Accept
PO6cKxILdi,5.0,4.0,6.0,6.0,,,Accept
16nVkS8Twxo,6.0,6.0,7.0,7.0,,,Accept
tuC6teLFZD,7.0,5.0,7.0,,,,Accept
Q8GnGqT-GTJ,5.0,7.0,6.0,5.0,,,Accept
Soadfc-JMeX,5.0,5.0,5.0,,,,Accept
cRNl08YWRKq,6.0,5.0,7.0,5.0,,,Accept
1ryTomA0iKa,6.0,6.0,6.0,,,,Accept
C9yUwd72yy,7.0,6.0,6.0,7.0,,,Accept
tbId-oAOZo,6.0,6.0,6.0,6.0,,,Accept
OHkq7qNr72-,5.0,6.0,5.0,6.0,,,Accept
pCrB8orUkSq,6.0,3.0,7.0,6.0,,,Accept
jSorGn2Tjg,7.0,7.0,6.0,,,,Accept
QLGuUwDx4S,5.0,7.0,5.0,4.0,,,Accept
XrECTbqRCfX,5.0,5.0,7.0,4.0,,,Accept
QqWqFLbllZh,5.0,5.0,6.0,5.0,,,Accept
H5z5Q--YdYd,4.0,6.0,5.0,,,,Accept
GAUwreODU5L,8.0,6.0,7.0,7.0,,,Accept
3vYkhJIty7E,7.0,5.0,5.0,4.0,,,Accept
7KBzV5IL7W,8.0,5.0,5.0,,,,Accept
Zzi8Od19DSU,7.0,7.0,6.0,6.0,,,Accept
9s3CbJh4vRP,7.0,7.0,8.0,,,,Accept
UVF3yybAjF,6.0,7.0,6.0,3.0,,,Accept
VrJWseIN98,5.0,7.0,3.0,6.0,,,Accept
KFxIsdIvUj,4.0,7.0,6.0,6.0,,,Accept
4kjQZTNz-NH,5.0,6.0,7.0,,,,Accept
NgIf3FpcHie,6.0,7.0,6.0,8.0,,,Accept
pGcTocvaZkJ,7.0,7.0,6.0,6.0,,,Accept
AsH-Tx2U0Ug,8.0,7.0,5.0,7.0,,,Accept
er4GR0wHWQO,6.0,5.0,8.0,8.0,,,Accept
Lpla1jmJkW,7.0,3.0,7.0,,,,Accept
gbXqMdxsZIP,7.0,6.0,7.0,,,,Accept
m6DJxSuKuqF,5.0,5.0,6.0,7.0,,,Accept
qSYVigfakqS,4.0,6.0,6.0,,,,Accept
V03mpOjCwtg,6.0,6.0,6.0,,,,Accept
Bv8GV6d76Sy,6.0,6.0,5.0,7.0,,,Accept
VMU-hMsonit,6.0,6.0,8.0,7.0,,,Accept
nax3ATLrovW,6.0,6.0,6.0,,,,Accept
tvwkeAIcRP8,5.0,6.0,4.0,8.0,,,Accept
YCPmfirAcc,4.0,6.0,7.0,,,,Accept
Qt4rKNYzcO,6.0,5.0,5.0,6.0,,,Accept
q0XxMcbaZH9,7.0,5.0,5.0,5.0,,,Accept
kADW_LsENM,6.0,5.0,5.0,,,,Accept
r70ZpWKiCW,6.0,4.0,6.0,6.0,,,Accept
JSha3zfdmSo,5.0,5.0,6.0,6.0,,,Accept
mTXQIpXPDbh,6.0,5.0,5.0,6.0,,,Accept
_atSgd9Np52,7.0,7.0,6.0,6.0,,,Accept
YBsLfudKlBu,6.0,7.0,7.0,7.0,5.0,,Accept
fVslVNBfjd8,6.0,6.0,3.0,,,,Accept
MAMOi89bOL,8.0,4.0,8.0,4.0,,,Accept
Ho_zIH4LA90,7.0,8.0,5.0,7.0,,,Accept
7b7iGkuVqlZ,6.0,5.0,5.0,,,,Accept
HxZpawUrv9Q,7.0,6.0,7.0,7.0,,,Accept
A6EmxI3_Xc,4.0,6.0,3.0,,,,Accept
4R7YrAGhnve,5.0,5.0,4.0,5.0,,,Accept
Vt3_mJNrjt,5.0,7.0,4.0,6.0,,,Accept
-ZQOx6yaVa-,7.0,6.0,5.0,,,,Accept
jtq4KwZ9_n9,6.0,5.0,5.0,5.0,,,Accept
SLdfxFdIFeN,7.0,7.0,5.0,8.0,,,Accept
qf12cWVSksq,7.0,8.0,8.0,7.0,,,Accept
luGXvawYWJ,7.0,5.0,6.0,,,,Accept
q6bZruC3dWJ,5.0,5.0,6.0,5.0,,,Accept
xnuN2vGmZA0,7.0,6.0,7.0,7.0,,,Accept
kZnGYt-3f_X,6.0,8.0,7.0,7.0,,,Accept
ucNDIDRNjjv,4.0,4.0,7.0,7.0,,,Accept
lme1MKnSMb,5.0,7.0,7.0,3.0,,,Accept
sGugMYr3Hdy,8.0,5.0,5.0,6.0,,,Accept
bntkx18xEb4,5.0,4.0,6.0,7.0,,,Accept
2-REuflJDT,6.0,4.0,7.0,,,,Accept
mMuVRbsvPyw,5.0,6.0,5.0,7.0,,,Accept
9aLbntHz1Uq,7.0,3.0,6.0,,,,Accept
LMuh9bS4tqF,5.0,6.0,7.0,7.0,,,Accept
7rcuQ_V2GFg,6.0,8.0,7.0,6.0,,,Accept
owZdBnUiw2,6.0,6.0,5.0,4.0,5.0,,Accept
evRyKOjOx20,7.0,7.0,5.0,,,,Accept
kEPAmGivMD,7.0,6.0,4.0,,,,Accept
CZwh1XdAhNv,8.0,8.0,8.0,,,,Accept
fT9W53lLxNS,7.0,7.0,6.0,3.0,,,Accept
mXP-qQcYCBN,8.0,6.0,6.0,,,,Accept
f3zNgKga_ep,5.0,6.0,9.0,7.0,,,Accept
ZJe-XahpyBf,5.0,6.0,6.0,6.0,,,Accept
vkGk2HI8oOP,5.0,7.0,4.0,,,,Accept
319xcX5qIcO,5.0,5.0,7.0,7.0,,,Accept
1ItkxrZP0rg,8.0,7.0,6.0,6.0,,,Accept
1pHC-yZfaTK,7.0,6.0,6.0,7.0,,,Accept
VOPiHQUevh5,5.0,4.0,7.0,,,,Accept
mmzkqUKNVm,4.0,7.0,6.0,7.0,,,Accept
q__FmUtPZd9,6.0,4.0,7.0,5.0,,,Accept
LCIZmSw1DuE,4.0,5.0,7.0,5.0,,,Accept
v6CqBssIwYw,5.0,6.0,5.0,7.0,,,Accept
zkQho-Jxky9,7.0,6.0,6.0,7.0,,,Accept
DDEwoD608_l,4.0,10.0,4.0,4.0,,,Accept
8wtaJ9dE9Y2,5.0,6.0,5.0,7.0,,,Accept
tbdk6XLYmZj,4.0,7.0,6.0,6.0,,,Accept
6H2pBoPtm0s,6.0,6.0,7.0,6.0,,,Accept
lSfrwyww-FR,6.0,4.0,4.0,6.0,,,Accept
ymAsTHhrnGm,8.0,7.0,3.0,,,,Accept
NMTSIY6ykw7,7.0,8.0,5.0,8.0,,,Accept
z9poo2GhOh6,6.0,6.0,6.0,8.0,,,Accept
pn5trhFskOt,8.0,7.0,7.0,7.0,,,Accept
CKbqDtZnSc,7.0,6.0,8.0,7.0,,,Accept
zAc2a6_0aHb,8.0,7.0,8.0,,,,Accept
gyZMZBiI9Cw,8.0,7.0,7.0,7.0,,,Accept
iH4eyI5A7o,6.0,6.0,7.0,,,,Accept
qqIrESv4f_L,7.0,6.0,5.0,5.0,,,Accept
0ucMtEKCihU,3.0,3.0,6.0,8.0,,,Accept
fJguu0okUY1,5.0,6.0,5.0,5.0,,,Accept
59pMU2xFxG,5.0,6.0,6.0,5.0,,,Accept
K48UYo0glaJ,7.0,8.0,8.0,6.0,,,Accept
IiCsx9KNVa0,7.0,5.0,5.0,6.0,,,Accept
JVoKzM_-lhz,5.0,6.0,6.0,6.0,,,Accept
GoOuIrDHG_Y,6.0,5.0,7.0,,,,Accept
BRIL0EFvTgc,7.0,5.0,3.0,6.0,,,Accept
hH9ohGbhyv,7.0,4.0,5.0,,,,Accept
ZChgD8OoGds,7.0,7.0,4.0,6.0,7.0,7.0,Accept
G1vrYk9uX-_,7.0,4.0,7.0,7.0,4.0,,Accept
zfo2LqFEVY,4.0,6.0,6.0,,,,Accept
oW4Zz0zlbFF,7.0,6.0,6.0,7.0,,,Accept
nJWcpq2fco3,6.0,6.0,6.0,6.0,,,Accept
Sj2z__i1wX-,7.0,6.0,6.0,,,,Accept
DgM7-7eMkq0,7.0,7.0,4.0,6.0,,,Accept
ZYKWi6Ylfg,4.0,2.0,3.0,7.0,,,Accept
JoZyVgp1hm,8.0,6.0,8.0,,,,Accept
-deKNiSOXLG,6.0,3.0,6.0,5.0,,,Accept
ikXoMuy_H4,7.0,6.0,5.0,,,,Accept
2OdAggzzF3z,5.0,6.0,6.0,,,,Accept
CCBJf9xJo2X,5.0,7.0,5.0,7.0,,,Accept
RYZyj_wwgfa,7.0,6.0,6.0,,,,Accept
QK38rpF8RWL,6.0,7.0,6.0,4.0,,,Accept
wxWTyJtiJZ,5.0,7.0,6.0,4.0,,,Accept
32Ryt4pAHeD,3.0,4.0,8.0,4.0,,,Accept
kb33f8J83c,5.0,8.0,6.0,,,,Accept
T5TtjbhlAZH,6.0,6.0,7.0,6.0,,,Accept
ZMrZ5SC2G3_,8.0,6.0,6.0,,,,Accept
wfel7CjOYk,5.0,6.0,7.0,,,,Accept
Lp-QFq2QRXA,5.0,7.0,6.0,,,,Accept
hOVEBHpHrMu,4.0,5.0,7.0,,,,Accept
IvJj3CvjqHC,6.0,3.0,7.0,,,,Accept
r9b6T088_75,5.0,4.0,8.0,5.0,,,Accept
Blbzv2ZjT7,6.0,6.0,6.0,,,,Accept
ouXTjiP0ffV,6.0,7.0,7.0,3.0,,,Accept
SsA-0BZa7B_,6.0,6.0,7.0,,,,Accept
V9ngeCMsZK3,7.0,6.0,6.0,5.0,,,Accept
lAN7mytwrIy,5.0,5.0,5.0,7.0,,,Accept
SeHslYhFx5-,6.0,6.0,6.0,7.0,,,Accept
uP9RiC4uVcR,5.0,6.0,7.0,,,,Accept
9njZa1fm35,7.0,6.0,5.0,7.0,,,Accept
NIrbtCdxfBl,8.0,5.0,8.0,3.0,,,Accept
Mftcm8i4sL,5.0,7.0,8.0,,,,Accept
NhrbIME2Ljl,6.0,8.0,5.0,,,,Accept
znNmsN_O7Sh,5.0,6.0,7.0,5.0,,,Accept
xs9Sia9J_O,6.0,5.0,6.0,6.0,,,Accept
-GgDBzwZ-e7,7.0,6.0,6.0,,,,Accept
u4dXcUEsN7B,6.0,7.0,7.0,,,,Accept
9t-j3xDm7_Q,5.0,8.0,7.0,7.0,,,Accept
aKXBrj0DHm,6.0,6.0,5.0,4.0,,,Accept
6avZnPpk7m9,5.0,7.0,7.0,5.0,,,Accept
agTr-vRQsa,6.0,6.0,7.0,8.0,,,Accept
ievxJqXwPCm,6.0,6.0,6.0,6.0,,,Accept
b90lKL1IqcF,7.0,5.0,6.0,,,,Accept
wQ2QNNP8GtM,8.0,4.0,8.0,8.0,,,Accept
iCxRsZcVVAH,6.0,4.0,6.0,,,,Accept
lgj33-O1Ely,7.0,6.0,7.0,,,,Accept
EAcWgk7JM58,5.0,6.0,4.0,7.0,,,Accept
wtuYr8_KhyM,7.0,7.0,9.0,3.0,,,Accept
YTXIIc7cAQ,6.0,5.0,5.0,5.0,,,Accept
0cn6LSqwjUv,5.0,6.0,6.0,4.0,,,Accept
XdDl3bFUNn5,6.0,5.0,7.0,7.0,,,Accept
fiBnhdazkyx,5.0,7.0,5.0,6.0,4.0,,Accept
x8DNliTBSYY,6.0,6.0,6.0,5.0,,,Accept
pMumil2EJh,5.0,7.0,5.0,5.0,,,Accept
Zk1SbbdZwS,6.0,7.0,6.0,,,,Accept
2EwEWrNADpT,7.0,7.0,6.0,,,,Accept
evWx_rWWJuG,6.0,6.0,7.0,,,,Accept
fU-m9kQe0ke,6.0,8.0,7.0,7.0,,,Accept
QYD9bDWR3R_,6.0,7.0,7.0,,,,Accept
IzpgGB5pC_s,5.0,7.0,6.0,7.0,,,Accept
QRKmc0dRP75,2.0,7.0,7.0,6.0,,,Accept
_w2-1nXNjvv,7.0,7.0,8.0,3.0,,,Accept
QjurhjyTAb,5.0,7.0,5.0,4.0,,,Accept
RgWjps_LdkJ,7.0,6.0,4.0,5.0,,,Accept
eQfuHqEsUj,5.0,6.0,6.0,,,,Accept
BNqRpzwyOFU,5.0,5.0,6.0,6.0,,,Accept
TN4UpY_Qzo,7.0,6.0,7.0,7.0,,,Accept
GwXrGy_vc8m,5.0,7.0,4.0,6.0,,,Accept
t6O08FxvtBY,5.0,7.0,8.0,2.0,,,Accept
_w-ivKc1cj,6.0,6.0,7.0,,,,Accept
_VF5QKgXoqt,5.0,5.0,4.0,,,,Accept
Gpqqm4p91Ez,6.0,6.0,5.0,7.0,,,Accept
BZ92dxDS3tO,6.0,5.0,3.0,6.0,,,Accept
rY2wXCSruO,6.0,1.0,7.0,,,,Accept
Qb-AoSw4Jnm,7.0,5.0,4.0,,,,Accept
A1yGs_SWiIi,7.0,7.0,7.0,,,,Accept
1tnVNogPUz9,6.0,6.0,7.0,8.0,,,Accept
Ag3ycrdh6n,6.0,6.0,4.0,5.0,,,Accept
JGLW4DvX11F,7.0,7.0,4.0,6.0,,,Accept
GKfNB4BegL,6.0,6.0,8.0,,,,Accept
kCTZt0b9DQz,7.0,4.0,7.0,4.0,,,Accept
dVXO3Orjmxk,7.0,4.0,3.0,7.0,,,Accept
